/content/drive/MyDrive/csvdata/detail_record_2017_01_08_08_00_00,zouan1000007,华A58M83,2017-01-08 05:01:09,5,1.0,3.0,4.0,4.0,22.0,36.0,36.0,295.0,41.0,3.0,1.0
/content/drive/MyDrive/csvdata/detail_record_2017_01_08_08_00_00,zouan1000007,华A58M83,2017-01-07 22:00:51,22,10.0,4.0,2.0,2.0,7.0,35.0,35.0,289.0,41.0,4.0,3.0
/content/drive/MyDrive/csvdata/detail_record_2017_01_08_08_00_00,likun1000003,华AVM936,2017-01-05 21:02:56,21,2.0,3.0,2.0,2.0,6.0,30.0,30.0,247.0,27.0,2.0,5.0
/content/drive/MyDrive/csvdata/detail_record_2017_01_08_08_00_00,shenxian1000004,华ADJ750,2017-01-07 17:00:02,17,4.0,2.0,5.0,5.0,128.0,19.0,19.0,188.0,33.0,3.0,4.0
/content/drive/MyDrive/csvdata/detail_record_2017_01_08_08_00_00,haowei1000008,华A709GB,2017-01-08 01:02:46,1,6.0,2.0,1.0,1.0,26.0,39.0,39.0,340.0,48.0,2.0,3.0
/content/drive/MyDrive/csvdata/detail_record_2017_01_08_08_00_00,panxian1000005,华AX542C,2017-01-07 23:00:04,23,4.0,2.0,2.0,2.0,34.0,12.0,13.0,89.0,14.0,"",1.0
/content/drive/MyDrive/csvdata/detail_record_2017_01_08_08_00_00,likun1000003,华AVM936,2017-01-05 18:00:04,18,3.0,1.0,4.0,4.0,71.0,35.0,36.0,325.0,29.0,8.0,4.0
/content/drive/MyDrive/csvdata/detail_record_2017_01_08_08_00_00,zouan1000007,华A58M83,2017-01-07 17:00:31,17,4.0,5.0,3.0,3.0,45.0,41.0,41.0,303.0,51.0,5.0,5.0
/content/drive/MyDrive/csvdata/detail_record_2017_01_08_08_00_00,hanhui1000002,华AZI419,2017-01-07 20:00:42,20,5.0,7.0,3.0,3.0,43.0,26.0,26.0,132.0,46.0,"",2.0
/content/drive/MyDrive/csvdata/detail_record_2017_01_08_08_00_00,likun1000003,华AVM936,2017-01-05 20:00:56,20,2.0,4.0,3.0,3.0,23.0,37.0,37.0,376.0,37.0,4.0,7.0
/content/drive/MyDrive/csvdata/detail_record_2017_01_08_08_00_00,hanhui1000002,华AZI419,2017-01-08 02:00:02,2,2.0,3.0,6.0,6.0,35.0,27.0,27.0,380.0,43.0,3.0,1.0
/content/drive/MyDrive/csvdata/detail_record_2017_01_08_08_00_00,likun1000003,华AVM936,2017-01-05 22:03:23,22,5.0,7.0,2.0,2.0,25.0,41.0,41.0,343.0,35.0,5.0,2.0
/content/drive/MyDrive/csvdata/detail_record_2017_01_08_08_00_00,zouan1000007,华A58M83,2017-01-08 02:00:15,2,2.0,4.0,3.0,4.0,28.0,28.0,28.0,282.0,32.0,3.0,1.0
